person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,predicted_loan_status,default_probability
32,77400,MORTGAGE,0.0,DEBTCONSOLIDATION,F,10000,18.43,1,0.13,N,6,1,0.8748178908220483
29,89520,OWN,13.0,MEDICAL,C,8000,13.23,0,0.09,N,10,0,0.04000871715280341
28,89602,MORTGAGE,4.0,VENTURE,A,4800,5.42,0,0.05,N,8,0,0.012166169564680938
32,120000,RENT,11.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.1,N,9,0,0.03602462319880959
29,89849,MORTGAGE,13.0,EDUCATION,C,6000,13.98,0,0.07,Y,5,0,0.09069654974364988
30,89900,MORTGAGE,5.0,VENTURE,C,20000,10.99,0,0.22,Y,9,0,0.09066741897299174
35,120000,RENT,4.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.1,N,7,0,0.07639584705410062
34,120000,RENT,4.0,PERSONAL,B,12000,11.49,0,0.1,N,6,0,0.06849080532215553
29,108000,RENT,1.0,EDUCATION,D,12000,10.99,1,0.11,N,9,1,0.616983584205805
27,120000,RENT,4.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.1,N,5,0,0.04008677372641793
29,90000,MORTGAGE,14.0,EDUCATION,B,10000,10.65,0,0.11,N,6,0,0.05877633634841814
33,123000,RENT,5.0,MEDICAL,B,12000,11.83,0,0.1,N,7,0,0.06450922341319068
32,113000,RENT,5.0,HOMEIMPROVEMENT,D,12000,16.29,1,0.11,N,5,0,0.3768479258516364
33,96053,RENT,3.0,MEDICAL,E,12000,15.68,1,0.11,N,6,1,0.7526870978826352
27,90000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,12.42,0,0.22,N,10,0,0.07096530264094952
28,90000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,1800,7.51,0,0.02,N,5,0,0.046587270010852916
32,117000,RENT,0.0,PERSONAL,E,12000,17.93,1,0.1,Y,10,1,0.7626969113470051
31,90000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,6000,11.71,0,0.07,N,8,0,0.059987217671593616
30,117005,RENT,1.0,VENTURE,E,12000,18.79,1,0.1,Y,8,1,0.7375551805817747
29,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,14000,7.9,0,0.16,N,9,0,0.031230306711265535
31,130000,RENT,6.0,VENTURE,D,12000,16.49,0,0.09,N,10,0,0.26416977985166334
31,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.17,N,9,0,0.03431909804929026
27,130000,RENT,11.0,EDUCATION,C,12000,15.23,0,0.09,Y,10,0,0.09549986844776603
31,100300,RENT,1.0,MEDICAL,D,12000,14.91,1,0.1,Y,7,1,0.9334549313906098
35,130000,RENT,17.0,EDUCATION,B,12000,10.75,0,0.09,N,6,0,0.06299097610963722
27,90000,MORTGAGE,6.0,MEDICAL,A,24400,8.9,0,0.27,N,10,0,0.04376617866562122
28,140000,RENT,3.0,DEBTCONSOLIDATION,B,12000,9.91,0,0.09,N,10,0,0.0605738300774013
30,90000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000,11.71,0,0.08,N,10,0,0.06889040938781824
28,140000,RENT,9.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.09,N,7,0,0.04984777027390102
27,90000,OWN,1.0,VENTURE,A,7500,7.51,0,0.08,N,6,0,0.01005444246623975
33,90000,MORTGAGE,5.0,PERSONAL,A,11400,6.62,0,0.13,N,8,0,0.02197527317015507
27,78000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,35000,17.27,1,0.45,Y,5,1,0.5529419696843035
34,150000,RENT,5.0,HOMEIMPROVEMENT,B,12000,10.59,0,0.08,N,9,0,0.07147605613125207
30,150000,RENT,14.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.08,N,7,0,0.03989768748127915
31,150000,RENT,0.0,HOMEIMPROVEMENT,B,12000,10.74,0,0.08,N,9,0,0.0684093614633091
28,150086,RENT,5.0,MEDICAL,A,12000,6.54,0,0.08,N,9,0,0.033845078253194674
29,90000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.07,N,5,0,0.028429303678743384
32,90000,MORTGAGE,6.0,PERSONAL,A,15600,7.9,0,0.17,N,9,0,0.032130748547484156
28,170000,RENT,1.0,HOMEIMPROVEMENT,A,12000,5.79,0,0.07,N,6,0,0.04664361626657265
34,187000,RENT,3.0,VENTURE,A,12000,7.9,0,0.06,N,10,0,0.022044960861613356
27,223000,RENT,4.0,EDUCATION,D,12000,14.96,1,0.05,N,6,0,0.2792997890810274
32,703800,RENT,14.0,MEDICAL,D,12000,15.33,1,0.01,Y,9,1,0.7635657507218552
32,90000,MORTGAGE,16.0,EDUCATION,C,21400,15.23,0,0.24,Y,5,0,0.13856712691167875
27,170000,RENT,3.0,DEBTCONSOLIDATION,B,12075,12.42,0,0.07,N,9,0,0.06940148353320136
27,54000,RENT,2.0,MEDICAL,B,12100,9.45,0,0.22,N,6,0,0.07630906452755341
31,90000,MORTGAGE,6.0,MEDICAL,B,18000,10.99,0,0.2,N,8,0,0.06010131713807963
29,90000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,21000,11.99,0,0.23,N,10,0,0.06511478555191771
27,90000,MORTGAGE,12.0,EDUCATION,A,20000,10.99,0,0.22,N,6,0,0.03969445400505731
28,90000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,5000,14.79,0,0.06,Y,8,0,0.1286569613353267
33,36000,RENT,5.0,EDUCATION,B,12200,9.99,1,0.34,N,6,1,0.9247578962400904
27,90000,MORTGAGE,11.0,VENTURE,D,21000,15.62,0,0.23,N,9,0,0.20964121223370946
30,90000,MORTGAGE,14.0,MEDICAL,A,18000,8.49,0,0.2,N,9,0,0.044104345264963714
31,90000,MORTGAGE,5.0,VENTURE,A,17000,10.99,0,0.19,N,10,0,0.020934977923273587
27,27996,RENT,0.0,PERSONAL,B,12250,11.26,1,0.44,N,7,1,0.9558837148507129
30,90000,MORTGAGE,4.0,VENTURE,C,8000,10.99,0,0.09,Y,9,0,0.12295030206102582
28,28800,RENT,1.0,VENTURE,B,12250,10.59,1,0.43,N,9,1,0.9222603639784767
29,90000,MORTGAGE,3.0,EDUCATION,A,15000,6.99,0,0.17,N,8,0,0.03343387284041471
35,90000,MORTGAGE,8.0,EDUCATION,B,4800,9.99,0,0.05,N,5,0,0.05880911560992096
30,31500,RENT,0.0,MEDICAL,C,12250,13.85,1,0.39,N,5,1,0.9686332992488675
27,35196,RENT,4.0,MEDICAL,C,12250,13.23,1,0.35,N,7,1,0.8999155469443556
30,90000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4500,5.99,0,0.05,N,6,0,0.02993664092443839
34,90000,MORTGAGE,15.0,VENTURE,A,15000,6.99,0,0.17,N,6,0,0.013259392947875452
34,90000,MORTGAGE,3.0,MEDICAL,C,7500,15.23,0,0.08,Y,8,0,0.19243011720259173
28,42000,RENT,9.0,MEDICAL,D,12250,14.59,1,0.29,N,10,1,0.737944105691632
34,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9900,5.99,0,0.11,N,5,0,0.02506491168132228
27,52000,RENT,3.0,PERSONAL,B,12250,11.36,0,0.24,N,5,0,0.08513212173813411
27,90000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.49,0,0.17,N,5,0,0.04226997240789661
28,78000,MORTGAGE,4.0,VENTURE,D,10000,15.99,1,0.13,Y,7,0,0.22921384180701454
28,90000,MORTGAGE,3.0,MEDICAL,B,21000,10.74,0,0.23,N,7,0,0.060301458680445154
29,90000,MORTGAGE,1.0,MEDICAL,A,12000,5.79,0,0.13,N,9,0,0.026718886386431037
27,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.13,N,5,0,0.027653577567773167
29,90000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,15000,11.11,0,0.17,N,9,0,0.0688448387447375
29,70000,RENT,3.0,PERSONAL,A,12300,8.49,0,0.18,N,8,0,0.04594236660360822
33,36000,RENT,10.0,MEDICAL,A,12325,6.54,1,0.34,N,10,1,0.9061779733552321
34,90000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7000,5.79,0,0.08,N,8,0,0.025061851886429006
31,90000,MORTGAGE,9.0,MEDICAL,A,14400,7.66,0,0.16,N,6,0,0.03766218729375883
30,75000,RENT,6.0,MEDICAL,C,12325,12.73,0,0.16,N,6,0,0.09441641264718331
34,108000,RENT,0.0,HOMEIMPROVEMENT,D,12350,14.96,1,0.11,Y,7,1,0.8720608537655071
27,90000,MORTGAGE,8.0,EDUCATION,A,8000,7.66,0,0.09,N,5,0,0.028657886522583356
31,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,18000,11.11,0,0.2,N,10,0,0.06605197931307413
28,90000,OWN,5.0,HOMEIMPROVEMENT,D,20000,15.28,0,0.22,Y,6,0,0.11786465308980057
30,90000,MORTGAGE,5.0,PERSONAL,A,10000,5.79,0,0.11,N,7,0,0.024037486918450476
32,65000,RENT,16.0,DEBTCONSOLIDATION,C,12400,13.49,0,0.19,Y,6,0,0.12487891563289358
30,72000,RENT,12.0,EDUCATION,A,12400,10.99,0,0.17,N,5,0,0.04897894774929554
31,90000,MORTGAGE,11.0,EDUCATION,A,12000,6.92,0,0.13,N,5,0,0.027170618512661372
27,35000,RENT,11.0,MEDICAL,D,12500,15.65,1,0.36,Y,8,1,0.9397951677397414
28,35000,RENT,2.0,EDUCATION,C,12500,10.99,1,0.36,N,10,1,0.885630243458375
33,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000,12.98,0,0.13,N,6,0,0.08311185973183481
33,90000,MORTGAGE,12.0,PERSONAL,A,6000,5.42,0,0.07,N,7,0,0.02258730892410069
27,36500,RENT,4.0,EDUCATION,B,12500,10.25,1,0.34,N,8,1,0.9239182152922629
35,90000,MORTGAGE,3.0,MEDICAL,A,14500,6.54,0,0.16,N,10,0,0.03194081069107809
32,90000,MORTGAGE,7.0,MEDICAL,B,3000,9.25,0,0.03,N,9,0,0.0588277742193381
31,90000,MORTGAGE,3.0,VENTURE,C,16500,12.61,0,0.18,N,6,0,0.0636329122170027
27,37440,RENT,7.0,PERSONAL,B,2800,10.99,0,0.07,N,9,0,0.1018795560192896
30,90000,MORTGAGE,14.0,VENTURE,D,9000,15.58,0,0.1,Y,6,0,0.19557499723804755
28,90000,MORTGAGE,12.0,EDUCATION,A,5325,7.88,0,0.06,N,10,0,0.028467361326841405
31,90000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,12000,11.49,0,0.13,N,7,0,0.06804081672951809
28,90000,MORTGAGE,0.0,MEDICAL,A,15000,7.88,0,0.17,N,6,0,0.04623313632440993
28,90000,MORTGAGE,5.0,VENTURE,B,25000,11.86,0,0.28,N,6,0,0.03355103850312866
27,90000,MORTGAGE,0.0,MEDICAL,A,10000,7.14,0,0.11,N,10,0,0.034576339486916984
34,90000,MORTGAGE,19.0,DEBTCONSOLIDATION,C,5000,13.61,0,0.06,N,7,0,0.08970694429567803
31,36000,RENT,2.0,VENTURE,D,2800,16.0,1,0.08,N,9,1,0.8463674236155511
28,45000,RENT,3.0,EDUCATION,C,2800,10.99,0,0.06,N,8,0,0.11546975080151588
28,39600,RENT,2.0,VENTURE,E,2800,16.77,1,0.07,Y,7,1,0.8736839903317819
27,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.14,0,0.11,N,5,0,0.027050695175771994
28,90000,MORTGAGE,5.0,VENTURE,D,13600,16.32,0,0.15,Y,7,0,0.1854184772516261
31,46080,RENT,3.0,MEDICAL,E,2800,17.56,0,0.06,N,10,1,0.5601880342816289
32,90000,MORTGAGE,2.0,PERSONAL,B,25000,11.36,0,0.28,N,9,0,0.062142183716959086
28,47000,RENT,4.0,PERSONAL,A,2800,6.99,0,0.06,N,7,0,0.05117718682608945
30,90000,MORTGAGE,10.0,PERSONAL,A,5000,6.76,0,0.06,N,5,0,0.03268342746926444
34,90000,MORTGAGE,5.0,PERSONAL,B,24250,10.62,0,0.27,N,7,0,0.06111230690770646
27,48000,RENT,4.0,MEDICAL,A,2800,7.49,0,0.06,N,5,0,0.053231575609861366
27,90000,MORTGAGE,6.0,MEDICAL,B,5500,10.25,0,0.06,N,9,0,0.058764540634996934
33,49548,RENT,6.0,DEBTCONSOLIDATION,C,2800,12.84,0,0.06,Y,5,0,0.1207079829430334
28,78000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,24000,10.25,1,0.31,N,8,0,0.12650231185734
27,66300,MORTGAGE,0.0,MEDICAL,E,20000,17.56,1,0.26,N,8,1,0.8676532825211052
28,90000,MORTGAGE,12.0,EDUCATION,B,21000,11.36,0,0.23,N,8,0,0.061219921379537245
31,90000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,12000,13.48,0,0.13,N,10,0,0.08836763582277601
29,35000,OWN,11.0,MEDICAL,C,4200,12.99,0,0.12,Y,7,0,0.07077528836428579
34,50000,RENT,2.0,MEDICAL,B,2800,11.86,0,0.06,N,8,0,0.08432853859592203
27,90000,MORTGAGE,5.0,VENTURE,C,12000,12.73,0,0.13,N,9,0,0.06838692683398741
27,35000,OWN,2.0,HOMEIMPROVEMENT,B,6000,11.99,0,0.17,N,10,0,0.056182465022483
27,58800,RENT,6.0,HOMEIMPROVEMENT,B,2800,12.69,1,0.05,N,10,0,0.16771050320652148
34,35000,OWN,2.0,EDUCATION,C,2000,13.99,0,0.06,N,8,0,0.051487002443366514
27,67000,RENT,1.0,DEBTCONSOLIDATION,C,2800,13.04,0,0.04,N,10,0,0.11264589507199531
28,90000,MORTGAGE,7.0,HOMEIMPROVEMENT,E,17600,16.35,0,0.2,Y,5,0,0.2701377909835366
33,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,8000,12.53,0,0.09,N,7,0,0.06750173943990996
30,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,5000,12.87,0,0.06,Y,10,0,0.09425633498915417
33,90000,MORTGAGE,5.0,VENTURE,A,4200,8.94,0,0.05,N,5,0,0.019444584042991007
31,78000,MORTGAGE,0.0,EDUCATION,A,5000,10.99,1,0.06,N,5,0,0.047829547272129326
28,90000,OWN,7.0,MEDICAL,C,8400,12.87,0,0.09,N,8,0,0.03996012270221314
28,90000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,12000,13.92,0,0.13,N,6,0,0.08190889777932009
27,90000,MORTGAGE,11.0,PERSONAL,A,10000,8.94,0,0.11,N,7,0,0.03306857737319257
27,90000,MORTGAGE,4.0,PERSONAL,A,15000,10.99,0,0.17,N,6,0,0.04012043064585044
28,78000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,24000,11.83,1,0.31,N,7,0,0.15220840127190838
29,16800,RENT,9.0,HOMEIMPROVEMENT,D,2750,14.84,1,0.16,Y,10,1,0.6981493680048816
27,90000,MORTGAGE,5.0,VENTURE,D,20500,14.96,0,0.23,Y,8,0,0.2009534266785497
30,37000,RENT,0.0,MEDICAL,B,2750,9.99,0,0.07,N,5,0,0.08640005030087726
30,57120,RENT,3.0,DEBTCONSOLIDATION,B,2750,10.37,0,0.05,N,5,0,0.08116144912921204
31,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000,14.26,1,0.26,Y,10,0,0.17215905885220356
27,90000,MORTGAGE,2.0,PERSONAL,E,20000,16.7,0,0.22,N,9,0,0.2659440676587212
35,18200,RENT,4.0,MEDICAL,B,2725,10.99,0,0.15,N,8,0,0.27193856027230223
29,27000,RENT,2.0,EDUCATION,B,2725,9.63,0,0.1,N,6,0,0.12624153657695908
33,44000,RENT,3.0,HOMEIMPROVEMENT,B,2725,12.18,1,0.06,N,7,0,0.2142920120132747
29,52000,RENT,2.0,EDUCATION,C,2725,11.66,0,0.05,N,8,0,0.11414881191349611
29,90000,MORTGAGE,13.0,VENTURE,B,10000,12.21,0,0.11,N,10,0,0.03161109373458133
30,15000,RENT,6.0,EDUCATION,B,2700,12.69,1,0.18,N,5,1,0.8157971020500328
32,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,11.58,0,0.28,N,6,0,0.07002557257962974
30,90000,MORTGAGE,3.0,EDUCATION,B,13000,11.89,0,0.14,N,10,0,0.05762082903454823
31,90000,MORTGAGE,15.0,EDUCATION,C,10000,12.53,0,0.11,N,8,0,0.0748237754891469
35,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,20000,12.53,0,0.22,N,5,0,0.08324244508621877
28,66300,MORTGAGE,11.0,MEDICAL,D,12000,14.11,1,0.15,N,6,1,0.7654064708640277
28,78000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,12000,16.95,1,0.15,Y,7,1,0.8573646310938864
33,18000,RENT,0.0,VENTURE,C,2700,12.61,0,0.15,Y,9,0,0.36148826355020325
28,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4000,8.0,0,0.04,N,6,0,0.03543501211602437
29,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,18000,9.38,1,0.23,N,6,0,0.06651142928985215
30,90000,MORTGAGE,5.0,PERSONAL,B,7500,10.71,0,0.08,N,5,0,0.05938564849734404
30,90000,MORTGAGE,8.0,EDUCATION,E,20000,14.82,0,0.22,Y,8,0,0.2401272997392547
30,90000,MORTGAGE,7.0,EDUCATION,A,10000,8.63,0,0.11,N,5,0,0.032265004730114843
28,90000,MORTGAGE,7.0,EDUCATION,A,12000,8.32,0,0.13,N,8,0,0.02848740385204147
33,90000,MORTGAGE,5.0,EDUCATION,C,22000,11.03,0,0.24,N,5,0,0.0735338485677212
31,35004,RENT,2.0,EDUCATION,C,2700,13.49,0,0.08,N,5,0,0.1302594414600059
29,40560,RENT,4.0,EDUCATION,B,2700,10.0,0,0.07,N,8,0,0.08142997063484345
28,90080,MORTGAGE,9.0,MEDICAL,A,5500,7.49,0,0.06,N,7,0,0.03144011744550082
30,78111,MORTGAGE,5.0,PERSONAL,A,25000,7.51,1,0.32,N,7,0,0.13394153960524727
27,78300,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,10.99,1,0.11,N,5,0,0.07412962878056907
32,90301,MORTGAGE,2.0,VENTURE,C,15000,13.47,0,0.17,Y,6,0,0.09675319639490168
31,78305,MORTGAGE,8.0,PERSONAL,D,10000,14.59,1,0.13,Y,7,0,0.2131687957101848
31,90400,MORTGAGE,9.0,MEDICAL,B,9500,10.37,0,0.11,N,6,0,0.05644211596821486
27,45000,RENT,2.0,PERSONAL,B,2700,9.91,0,0.06,N,6,0,0.08204493238977188
28,90522,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,6.91,0,0.13,N,9,0,0.02727701492846022
34,90636,MORTGAGE,4.0,EDUCATION,C,17000,13.85,0,0.19,Y,5,0,0.12053597976800479
28,90700,MORTGAGE,11.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.22,N,8,0,0.03967222208588742
28,90722,MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000,10.99,0,0.2,N,5,0,0.06687338370945557
30,90722,MORTGAGE,6.0,VENTURE,A,10000,6.91,0,0.11,N,8,0,0.012834072016144811
30,91000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18500,12.42,0,0.2,N,7,0,0.06474118356460569
30,91000,MORTGAGE,7.0,EDUCATION,A,33950,7.9,0,0.37,N,7,0,0.07447009891882123
30,91000,MORTGAGE,14.0,VENTURE,B,13600,12.42,0,0.15,N,7,0,0.031928370017889715
27,91000,MORTGAGE,2.0,PERSONAL,A,11525,7.49,0,0.13,N,7,0,0.02879573597294781
28,91000,OWN,11.0,VENTURE,A,7000,6.99,0,0.08,N,6,0,0.0090311074318893
35,91000,OWN,6.0,VENTURE,B,5600,10.99,0,0.06,N,8,0,0.014130230035717048
27,91000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3000,5.99,0,0.03,N,8,0,0.030401173104053828
31,10000,RENT,15.0,DEBTCONSOLIDATION,A,2650,7.4,1,0.27,N,9,1,0.8221016997901641
35,91000,MORTGAGE,14.0,EDUCATION,A,4000,7.29,0,0.04,N,9,0,0.026059330994634613
28,91000,MORTGAGE,12.0,MEDICAL,C,21000,13.35,0,0.23,Y,6,0,0.12378204097919963
34,91000,MORTGAGE,19.0,VENTURE,B,15000,10.99,0,0.16,N,10,0,0.032736263477381906
28,48000,RENT,1.0,VENTURE,B,2650,11.26,0,0.06,N,6,0,0.046352211116187335
27,91000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14700,7.88,0,0.16,N,6,0,0.034130156521247484
28,91000,MORTGAGE,6.0,PERSONAL,B,15000,9.88,0,0.16,N,9,0,0.05954181870842851
35,91000,OWN,0.0,EDUCATION,A,10000,8.59,0,0.11,N,9,0,0.016797117525552754
32,67150,MORTGAGE,4.0,MEDICAL,D,13000,16.0,1,0.16,Y,6,1,0.855537761523165
29,91080,MORTGAGE,4.0,HOMEIMPROVEMENT,D,15600,15.7,0,0.17,N,9,0,0.23840867800647872
31,28000,RENT,1.0,MEDICAL,B,2600,10.08,0,0.09,N,7,0,0.13177230640254678
29,91200,MORTGAGE,13.0,PERSONAL,B,2000,11.49,0,0.02,N,8,0,0.0649039404058623
30,79200,MORTGAGE,10.0,EDUCATION,A,9000,8.49,1,0.11,N,8,0,0.0318814892862373
27,30996,RENT,1.0,HOMEIMPROVEMENT,D,2600,14.74,1,0.08,N,5,1,0.9117539681985204
33,79200,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000,15.58,1,0.32,N,5,0,0.4105800124540639
28,32000,RENT,0.0,DEBTCONSOLIDATION,C,2600,13.49,0,0.08,N,8,0,0.1873949243673677
27,91224,MORTGAGE,6.0,MEDICAL,A,15000,7.88,0,0.16,N,10,0,0.03648514136012967
30,37000,RENT,2.0,EDUCATION,B,2600,9.25,0,0.07,N,7,0,0.08554157109903889
33,91384,MORTGAGE,17.0,EDUCATION,B,1600,10.25,0,0.02,N,5,0,0.05901162782372028
32,32000,RENT,1.0,VENTURE,E,2600,10.99,1,0.08,N,6,1,0.6165012328718747
28,34000,RENT,0.0,PERSONAL,D,2600,15.62,1,0.08,N,9,1,0.8462107871902553
34,35000,OWN,18.0,VENTURE,B,3000,10.62,0,0.09,N,8,0,0.018857625657397025
35,40792,RENT,2.0,VENTURE,B,2600,12.53,0,0.06,N,9,0,0.055053489094933704
29,91560,MORTGAGE,8.0,DEBTCONSOLIDATION,A,22000,6.91,0,0.24,N,8,0,0.036203154088316876
30,91644,MORTGAGE,14.0,VENTURE,C,5000,11.03,0,0.05,Y,7,0,0.07986683165798725
35,38420,RENT,0.0,EDUCATION,C,2575,15.96,1,0.07,Y,7,0,0.3284857387486073
29,92000,MORTGAGE,2.0,EDUCATION,E,25000,19.42,0,0.27,N,8,0,0.35959564331937144
31,92000,MORTGAGE,6.0,VENTURE,A,6000,10.99,0,0.07,N,8,0,0.022919209402565935
27,25200,RENT,0.0,VENTURE,C,2550,14.27,0,0.1,N,5,0,0.17488822396798998
29,92000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,14000,6.03,0,0.15,N,8,0,0.028336914397422457
29,35000,OWN,0.0,VENTURE,C,10000,12.87,0,0.29,Y,8,0,0.0577977868871217
31,66000,RENT,9.0,HOMEIMPROVEMENT,B,2550,11.36,0,0.04,N,10,0,0.11120261521376634
34,27000,RENT,3.0,VENTURE,B,2525,12.21,0,0.09,N,7,0,0.09262899901384015
30,92000,MORTGAGE,9.0,VENTURE,A,5000,10.99,0,0.05,N,10,0,0.02212805877169051
28,92000,MORTGAGE,0.0,EDUCATION,C,6000,10.99,0,0.07,N,7,0,0.08058317902012599
31,40500,RENT,0.0,MEDICAL,C,12500,13.61,1,0.31,N,7,1,0.8733900033663662
35,92000,MORTGAGE,11.0,VENTURE,A,12000,6.99,0,0.13,N,8,0,0.011898165363806128
29,92000,MORTGAGE,3.0,VENTURE,B,24000,11.49,0,0.26,N,7,0,0.03490141947694264
29,92000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000,6.62,0,0.13,N,6,0,0.030876600043000337
31,42096,RENT,15.0,PERSONAL,B,12500,11.11,0,0.3,N,5,0,0.08621843335637519
35,92000,MORTGAGE,19.0,MEDICAL,A,14400,6.99,0,0.16,N,10,0,0.03216229697962423
32,92000,MORTGAGE,1.0,EDUCATION,B,5000,10.99,0,0.05,N,8,0,0.06025957432759247
31,92000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3500,5.79,0,0.04,N,6,0,0.033136342711107464
29,92000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,11200,10.99,0,0.12,N,5,0,0.04263648750938042
34,14400,RENT,2.0,PERSONAL,B,2500,10.0,1,0.17,N,5,1,0.7779989569723098
34,92000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,16000,11.11,0,0.17,N,7,0,0.0690969929572058
33,92000,MORTGAGE,8.0,EDUCATION,C,20000,13.06,0,0.22,N,10,0,0.07481574299680388
33,92000,MORTGAGE,18.0,PERSONAL,A,12000,5.79,0,0.13,N,5,0,0.0249775531406913
28,92000,MORTGAGE,11.0,EDUCATION,F,25000,19.29,0,0.27,Y,9,0,0.4151865566135056
27,14400,RENT,3.0,EDUCATION,F,2500,18.3,1,0.17,N,7,1,0.6981920058340498
31,92000,MORTGAGE,10.0,EDUCATION,B,6000,11.86,0,0.07,N,9,0,0.05938054285233456
28,92000,MORTGAGE,5.0,VENTURE,A,6000,6.76,0,0.07,N,9,0,0.013138442706658591
34,92000,MORTGAGE,5.0,MEDICAL,A,10000,7.51,0,0.11,N,10,0,0.02638514428296206
28,68000,MORTGAGE,12.0,MEDICAL,F,24500,18.3,1,0.31,Y,6,1,0.8152876135463252
29,92000,MORTGAGE,6.0,EDUCATION,B,24000,10.99,0,0.26,N,6,0,0.06212019982980866
27,92000,MORTGAGE,11.0,EDUCATION,B,18000,11.48,0,0.2,N,7,0,0.05981309994958238
29,92000,MORTGAGE,8.0,PERSONAL,B,10000,11.26,0,0.11,N,9,0,0.059092918971814304
34,92000,MORTGAGE,1.0,PERSONAL,A,9000,9.63,0,0.1,N,8,0,0.03295959596044194
27,18000,RENT,2.0,PERSONAL,D,2500,14.74,1,0.14,N,8,1,0.8090286857826414
29,92004,MORTGAGE,12.0,VENTURE,B,10000,9.63,0,0.11,N,6,0,0.02776037526362093
31,19968,RENT,1.0,EDUCATION,B,2500,9.62,1,0.13,N,6,0,0.3849635571577362
28,92004,MORTGAGE,2.0,VENTURE,A,7000,9.63,0,0.08,N,8,0,0.019141637454280026
29,92052,MORTGAGE,6.0,HOMEIMPROVEMENT,A,6500,10.99,0,0.07,N,9,0,0.0388524095586646
31,20000,RENT,7.0,EDUCATION,C,2500,12.53,0,0.13,Y,10,0,0.15991459350634257
27,68255,MORTGAGE,6.0,MEDICAL,E,17500,17.93,1,0.22,Y,10,1,0.844786251289017
27,92400,MORTGAGE,6.0,HOMEIMPROVEMENT,D,17500,10.99,0,0.19,Y,8,0,0.27937439387438745
28,34800,OWN,1.0,VENTURE,C,10000,12.99,0,0.29,N,9,0,0.060253708688550026
28,48000,RENT,12.0,PERSONAL,D,12500,15.95,0,0.26,N,7,0,0.301727521254023
27,92508,MORTGAGE,11.0,PERSONAL,A,13000,7.14,0,0.14,N,5,0,0.028527248596820053
27,34800,OWN,7.0,HOMEIMPROVEMENT,A,9500,7.51,0,0.27,N,10,0,0.05113063073145141
29,92700,MORTGAGE,2.0,VENTURE,A,24000,6.91,0,0.26,N,8,0,0.020240614012862944
28,92800,MORTGAGE,0.0,MEDICAL,A,12500,9.63,0,0.13,N,9,0,0.0403638695909233
